Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)								
CGI_10006610	1859785967	10443145485	3259160434	7899787495	K1PV81	K1PV81_CRAGI	unreviewed	Uncharacterized protein	CGI_10006610	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	353	
CGI_10024309	2877068356	7924283779	4918436977	7219253275	K1QDN1	K1QDN1_CRAGI	unreviewed	"Heat shock protein 75 kDa, mitochondrial (Fragment)"	CGI_10024309	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	638	GO:0005524; GO:0006457; GO:0006950
CGI_10010682	2201243891	7919928172	6044899654	6512867735	K1QWX2	K1QWX2_CRAGI	unreviewed	60S acidic ribosomal protein P0	CGI_10010682	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	314	GO:0005840; GO:0042254
CGI_10010529	2302221461	8475559255	5100351571	6766911778	K1Q1F4	K1Q1F4_CRAGI	unreviewed	60S ribosomal protein L3 (Fragment)	CGI_10010529	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	484	GO:0003735; GO:0005840; GO:0006412
CGI_10023610	1114809052	8597006476	3717061913	9175750040	K1RL06	K1RL06_CRAGI	unreviewed	Kyphoscoliosis peptidase	CGI_10023610	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	215	
CGI_10022058	2295163481	8419566571	3798286521	7951225250	K1QL67	K1QL67_CRAGI	unreviewed	60S ribosomal protein L7a	CGI_10022058	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	288	GO:0005840; GO:0042254
CGI_10002375	4427877207	6849195076	5948971466	5129343784	K1R0S3	K1R0S3_CRAGI	unreviewed	T-complex protein 1 subunit theta	CGI_10002375	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	764	GO:0005524; GO:0005737; GO:0006457
CGI_10028148	3275425500	6935199266	5227440927	6607390823	K1R866	K1R866_CRAGI	unreviewed	Puromycin-sensitive aminopeptidase	CGI_10028148	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1032	GO:0004177; GO:0008237; GO:0008270
CGI_10007702	3293396056	6568453814	5449613106	6527077539	K1P7Q6	K1P7Q6_CRAGI	unreviewed	40S ribosomal protein S19	CGI_10007702	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	388	GO:0003735; GO:0005840; GO:0006412
CGI_10012555	1494918006	8058707095	4421930494	7678045322	K1PHM8	K1PHM8_CRAGI	unreviewed	14-3-3 protein zeta	CGI_10012555	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	249	
CGI_10006807	4686909124	6650447400	4493944694	5071873467	K1PY28	K1PY28_CRAGI	unreviewed	Sarcoplasmic calcium-binding protein	CGI_10006807	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	179	GO:0005509
CGI_10018743	1868337052	8268188065	4795505172	5479603498	K1QG80	K1QG80_CRAGI	unreviewed	Uncharacterized protein	CGI_10018743	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	263	
CGI_10015004	1223108091	7586431253	3366769016	8216682912	K1R4Z3	K1R4Z3_CRAGI	unreviewed	"Malate dehydrogenase, mitochondrial"	CGI_10015004	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	280	GO:0005975; GO:0006108; GO:0030060
CGI_10028202	1789183637	6928077290	4810149568	6782595814	K1R8C6	K1R8C6_CRAGI	unreviewed	40S ribosomal protein S12	CGI_10028202	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	137	GO:0003735; GO:0005840; GO:0006412
CGI_10016722	2525362260	6190056947	6626025137	4777678923	K1QCS0	K1QCS0_CRAGI	unreviewed	Cathepsin L	CGI_10016722	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	271	GO:0008234
CGI_10018568	2875069662	6610491666	4440373546	6088810871	K1R7T2	K1R7T2_CRAGI	unreviewed	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	CGI_10018568	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	410	GO:0000287; GO:0004450; GO:0006099; GO:0006102; GO:0051287
CGI_10014226	1907915373	6706221481	4727825887	6201766932	K1QZX9	K1QZX9_CRAGI	unreviewed	Uncharacterized protein	CGI_10014226	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	455	GO:0016491
CGI_10016721	2378368605	6078583475	6418093435	4601755148	K1Q585	K1Q585_CRAGI	unreviewed	Cathepsin L	CGI_10016721	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	331	GO:0008234
CGI_10000602	3602907873	6109478353	4106222478	5650513341	K1PZQ5	K1PZQ5_CRAGI	unreviewed	"Actin CyI, cytoplasmic"	CGI_10000602	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	115	
CGI_10024772	2243561204	7171876461	4829480131	5085679629	K1S4H5	K1S4H5_CRAGI	unreviewed	Adenosylhomocysteinase (EC 3.3.1.1)	CGI_10024772	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	510	GO:0004013; GO:0006730
CGI_10021712	3589069487	5750919836	5028255189	4803065391	K1RKC1	K1RKC1_CRAGI	unreviewed	Far upstream element-binding protein 3	CGI_10021712	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	772	GO:0003723
CGI_10016162	1513410797	7817129754	3132338882	6559289196	K1P9D0	K1P9D0_CRAGI	unreviewed	"Stress-70 protein, mitochondrial"	CGI_10016162	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	703	GO:0005524; GO:0006457
CGI_10016140	3148621238	5484999149	4159547275	6119110282	K1R252	K1R252_CRAGI	unreviewed	"Putative methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"	CGI_10016140	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	525	GO:0004491
CGI_10023084	2492116488	6409173387	3915716997	6087779598	K1QJK2	K1QJK2_CRAGI	unreviewed	Uncharacterized protein	CGI_10023084	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2024	GO:0005576; GO:0006030; GO:0008061
CGI_10027917	3388820284	5823729518	4166037387	5475555064	K1R7F8	K1R7F8_CRAGI	unreviewed	"Peroxiredoxin-5, mitochondrial"	CGI_10027917	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	157	GO:0005623; GO:0016491; GO:0045454
CGI_10026913	3092860007	8204443994	3320257168	4052772716	K1R294	K1R294_CRAGI	unreviewed	T-complex protein 1 subunit beta	CGI_10026913	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	529	GO:0005524; GO:0005737; GO:0006457
CGI_10018053	1740870948	6549096431	3287263750	6894882183	K1RBF6	K1RBF6_CRAGI	unreviewed	Uncharacterized protein yfeX	CGI_10018053	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	354	GO:0004601; GO:0020037
CGI_10004092	39278673	3086475580	1993348768	13316379624	K1PY89	K1PY89_CRAGI	unreviewed	Extracellular superoxide dismutase [Cu-Zn]	CGI_10004092	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	192	GO:0006801; GO:0046872; GO:0055114
CGI_10018833	39278673	3086475580	1993348768	13316379624	K1RVZ4	K1RVZ4_CRAGI	unreviewed	Extracellular superoxide dismutase [Cu-Zn]	CGI_10018833	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	192	GO:0006801; GO:0046872; GO:0055114
CGI_10013084	3603622832	6019092522	4272613652	4323041720	K1RB07	K1RB07_CRAGI	unreviewed	60S ribosomal protein L27a	CGI_10013084	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	364	GO:0003735; GO:0006412; GO:0015934
CGI_10019448	2299067120	5365929590	3628309741	6915876122	K1QT00	K1QT00_CRAGI	unreviewed	"ATP synthase subunit alpha, mitochondrial"	CGI_10019448	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	87	GO:0015986; GO:0015991; GO:0045261; GO:0046933; GO:0046961
CGI_10015322	38667288	8500445423	2227584900	7391577064	K1RAG5	K1RAG5_CRAGI	unreviewed	Uncharacterized protein	CGI_10015322	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	656	GO:0016021
CGI_10025379	2854697931	6100348178	3726232425	5453312140	K1R832	K1R832_CRAGI	unreviewed	Protein unc-87	CGI_10025379	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	540	
CGI_10007104	2484180972	6044689054	4238929695	5288867287	K1PEP0	K1PEP0_CRAGI	unreviewed	40S ribosomal protein S8	CGI_10007104	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	227	GO:0003735; GO:0005840; GO:0006412
CGI_10017454	2349678823	5598884141	3949149790	6017587672	K1Q9P5	K1Q9P5_CRAGI	unreviewed	Mitochondrial-processing peptidase subunit beta	CGI_10017454	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	468	GO:0004222; GO:0046872
CGI_10028469	2426756354	5757181940	3851562702	5666670214	K1QXS6	K1QXS6_CRAGI	unreviewed	Heterogeneous nuclear ribonucleoprotein A2-like protein 1	CGI_10028469	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	363	GO:0000166; GO:0003676; GO:0019013; GO:0030529
CGI_10015666	2465759124	6298422516	2618384512	6172028728	K1PTY5	K1PTY5_CRAGI	unreviewed	Protocadherin Fat 4	CGI_10015666	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	10119	GO:0005509; GO:0005886; GO:0007156; GO:0016021
CGI_10000595	1846071734	5578956633	4509999775	5571340672	K1PM66	K1PM66_CRAGI	unreviewed	60S ribosomal protein L12	CGI_10000595	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	167	GO:0003735; GO:0005840; GO:0006412
CGI_10009164	1846071734	5578956633	4509999775	5571340672	K1Q2L2	K1Q2L2_CRAGI	unreviewed	60S ribosomal protein L12	CGI_10009164	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	176	GO:0003735; GO:0005840; GO:0006412
CGI_10021647	2184192414	5773839506	4017624230	5211411277	K1RJH5	K1RJH5_CRAGI	unreviewed	Polyadenylate-binding protein (PABP)	CGI_10021647	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	646	GO:0000166; GO:0003723; GO:0005737
CGI_10009847	1415520498	6797402640	2482826953	6417151971	K1QCE7	K1QCE7_CRAGI	unreviewed	Uncharacterized protein	CGI_10009847	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	876	
CGI_10026535	2101798518	5713137289	4347514556	4823257304	K1R512	K1R512_CRAGI	unreviewed	Uncharacterized protein	CGI_10026535	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1078	GO:0003712; GO:0005525; GO:0007264; GO:0016020; GO:0016442; GO:0035194
CGI_10020975	3314793071	5414350752	4232438763	3948735885								
CGI_10026681	2890285728	6444585948	2951773212	4613871726	K1RA77	K1RA77_CRAGI	unreviewed	Ubiquitin	CGI_10026681	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	222	GO:0005737
CGI_10013163	3294067227	5411408318	4551764439	3399523060	K1QFV5	K1QFV5_CRAGI	unreviewed	Tropomyosin	CGI_10013163	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	300	
CGI_10006022	3596814265	4989377166	3459950380	4501956598	K1P9J9	K1P9J9_CRAGI	unreviewed	C-jun-amino-terminal kinase-interacting protein 4	CGI_10006022	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1556	GO:0016301
CGI_10002594	1721779663	6188360434	2802851066	5796289255	K1PKN1	K1PKN1_CRAGI	unreviewed	Heat shock protein 68	CGI_10002594	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	634	GO:0005524
CGI_10010646	1721779663	6188360434	2802851066	5796289255	K1Q7Y6	K1Q7Y6_CRAGI	unreviewed	Heat shock protein 70 B2	CGI_10010646	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	634	GO:0005524
CGI_10010647	1721779663	6188360434	2802851066	5796289255	K1QG22	K1QG22_CRAGI	unreviewed	Heat shock protein 70 B2	CGI_10010647	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	634	GO:0005524
CGI_10019801	1746564635	5744791440	3250449835	5329525404	K1R8R6	K1R8R6_CRAGI	unreviewed	Fructose-bisphosphate aldolase (EC 4.1.2.13)	CGI_10019801	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	398	GO:0004332; GO:0006096
CGI_10013845	2338707320	4823367846	3775345656	5080136774	K1QFR9	K1QFR9_CRAGI	unreviewed	Spectrin beta chain	CGI_10013845	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2419	GO:0005200; GO:0005543; GO:0008091
CGI_10027157	2401218065	5151430788	3602420829	4779204382	K1PPP8	K1PPP8_CRAGI	unreviewed	Vigilin	CGI_10027157	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1246	GO:0003723
CGI_10017823	1848096032	6072942197	2883964659	5084200404	K1R973	K1R973_CRAGI	unreviewed	Chloride intracellular channel exc-4	CGI_10017823	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	292	
CGI_10017958	2783779821	4961022443	3350221959	4355960401	K1QDI4	K1QDI4_CRAGI	unreviewed	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	CGI_10017958	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	156	GO:0004784; GO:0046872
CGI_10004346	2657332113	4735793264	3794239390	4249235534	K1R466	K1R466_CRAGI	unreviewed	T-complex protein 1 subunit gamma	CGI_10004346	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	580	GO:0005524; GO:0005737; GO:0006457
CGI_10025556	1752219567	5716910778	2934588726	5031516019	K1RTQ6	K1RTQ6_CRAGI	unreviewed	Fructose-bisphosphate aldolase (EC 4.1.2.13)	CGI_10025556	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	363	GO:0004332; GO:0006096
CGI_10019050	1698358717	4993991954	3199498654	5363000019	K1QCC1	K1QCC1_CRAGI	unreviewed	Phosphoglycerate kinase (EC 2.7.2.3)	CGI_10019050	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	406	GO:0004618; GO:0005524; GO:0006096
CGI_10017309	1863004909	5214806583	3060285436	5056644771	K1PUJ1	K1PUJ1_CRAGI	unreviewed	Radixin	CGI_10017309	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	588	GO:0005737; GO:0005856; GO:0019898
CGI_10006000	1974678957	5028938899	4082363112	3973912433	K1PVW0	K1PVW0_CRAGI	unreviewed	S-adenosylmethionine synthase (EC 2.5.1.6)	CGI_10006000	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	411	GO:0004478; GO:0005524; GO:0006556; GO:0006730; GO:0046872
CGI_10003553	1526447697	5451478325	1941323338	6129624928	K1PCW7	K1PCW7_CRAGI	unreviewed	Uncharacterized protein	CGI_10003553	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	480	
CGI_10012348	1481809859	2733101285	5808985287	4767870697	K1PPU7	K1PPU7_CRAGI	unreviewed	Hemicentin-1	CGI_10012348	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	5788	
CGI_10008390	1250669037	5215593049	2592403473	5701237929	K1QVF8	K1QVF8_CRAGI	unreviewed	Uncharacterized protein in QAH/OAS sulfhydrylase 3'region (Fragment)	CGI_10008390	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	65	GO:0006950
CGI_10008101	2197875476	4870492465	3396619246	4218060858								
CGI_10006482	3493553995	3578031031	3409492451	3968295620	K1PMY9	K1PMY9_CRAGI	unreviewed	Calmodulin	CGI_10006482	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	713	GO:0005509
CGI_10026186	1969060531	4656593672	3018385053	4800686205	K1Q056	K1Q056_CRAGI	unreviewed	Calpain-A	CGI_10026186	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1011	GO:0004198; GO:0005509; GO:0005622
CGI_10007812	1268562406	5454131899	2092465986	5480281475	K1QY50	K1QY50_CRAGI	unreviewed	Low-density lipoprotein receptor-related protein 6	CGI_10007812	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	683	GO:0005044; GO:0016020
CGI_10015642	1817091125	4405792396	2960505933	5098839638	K1PU26	K1PU26_CRAGI	unreviewed	Malate dehydrogenase (EC 1.1.1.37) (Fragment)	CGI_10015642	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	331	GO:0005975; GO:0006099; GO:0006108; GO:0030060
CGI_10011125	1400026254	5452253386	2474315140	4951218786	K1PBB1	K1PBB1_CRAGI	unreviewed	Stress-induced-phosphoprotein 1	CGI_10011125	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	564	
CGI_10008531	2115410423	4736876475	2923867528	4470789521	K1R7F6	K1R7F6_CRAGI	unreviewed	Cystathionine gamma-lyase	CGI_10008531	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	425	GO:0016829; GO:0030170
CGI_10021397	1165943555	5013466661	2928764236	5126496371	K1RCW3	K1RCW3_CRAGI	unreviewed	Elongation factor 1-beta	CGI_10021397	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	220	GO:0003746; GO:0005853
CGI_10017227	1886441972	4973938304	2535342214	4749895303	K1QRQ2	K1QRQ2_CRAGI	unreviewed	"Glutamate dehydrogenase 1, mitochondrial"	CGI_10017227	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	542	GO:0004352; GO:0006520
CGI_10008455	1958934117	4867155819	2584628697	4725703132	K1PDA4	K1PDA4_CRAGI	unreviewed	Collagen alpha-4(VI) chain	CGI_10008455	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	3364	GO:0005581
CGI_10008056	1779949556	2764980766	2989027660	6522988448								
CGI_10008061	1779949556	2764980766	2989027660	6522988448								
CGI_10008067	1779949556	2764980766	2989027660	6522988448								
CGI_10008072	1779949556	2764980766	2989027660	6522988448								
CGI_10008077	1779949556	2764980766	2989027660	6522988448								
CGI_10008082	1779949556	2764980766	2989027660	6522988448								
CGI_10008087	1779949556	2764980766	2989027660	6522988448								
CGI_10023458	1605911298	4828293428	2643211309	4863058921								
CGI_10028508	1034818691	4603836907	3220826916	5076768147	K1R7J6	K1R7J6_CRAGI	unreviewed	Putative sodium/potassium-transporting ATPase subunit beta-2	CGI_10028508	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	313	GO:0005890; GO:0006813; GO:0006814
CGI_10019706	1264582563	5910302633	3069870784	3666838049	K1QI14	K1QI14_CRAGI	unreviewed	40S ribosomal protein S3a	CGI_10019706	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	262	GO:0003735; GO:0006412; GO:0022627
CGI_10006413	1855863941	4745386963	3213392978	3831234466	K1PF96	K1PF96_CRAGI	unreviewed	Spliceosome RNA helicase BAT1	CGI_10006413	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	486	GO:0003676; GO:0004386; GO:0005524
CGI_10022551	1156850400	4771538392	2434554575	5229037848	K1RM05	K1RM05_CRAGI	unreviewed	Uncharacterized protein yfeX	CGI_10022551	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	271	GO:0004601; GO:0020037
CGI_10007347	2028387727	4373613232	2914409422	4197811339	K1PU46	K1PU46_CRAGI	unreviewed	Lethal(2) giant larvae-like protein 1	CGI_10007347	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1652	
CGI_10014767	2631740244	3863403609	3667042417	3218914131	K1QNG9	K1QNG9_CRAGI	unreviewed	60S ribosomal protein L23a	CGI_10014767	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	171	GO:0000166; GO:0003735; GO:0005840; GO:0006412
CGI_10022483	2091921180	4023518850	2834114793	4418348164	K1QI97	K1QI97_CRAGI	unreviewed	Adenylyl cyclase-associated protein	CGI_10022483	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	618	GO:0000902; GO:0007010
CGI_10012729	2238661054	3896812163	3770540972	3315806290	K1QT91	K1QT91_CRAGI	unreviewed	LIM domain and actin-binding protein 1	CGI_10012729	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1387	GO:0008270
CGI_10007551	1285447993	4793988309	1737484456	5323996532	K1R8F1	K1R8F1_CRAGI	unreviewed	Brain-specific angiogenesis inhibitor 1	CGI_10007551	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	364	
CGI_10010622	2166375234	4251977848	3044975700	3587418852	K1PBN1	K1PBN1_CRAGI	unreviewed	Phospholipase D1	CGI_10010622	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1637	GO:0004630; GO:0005622; GO:0006654; GO:0035091; GO:0048017
CGI_10020105	1471209049	4658867872	2825017891	4044711365	K1R5V4	K1R5V4_CRAGI	unreviewed	GTP-binding nuclear protein	CGI_10020105	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	213	GO:0003924; GO:0005525; GO:0005634; GO:0006886; GO:0006913; GO:0007264
CGI_10008057	970931675	4773634402	1937142177	5262550367	K1R2K6	K1R2K6_CRAGI	unreviewed	Histone H2B	CGI_10008057	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	123	GO:0000786; GO:0003677; GO:0005634
CGI_10008062	970931675	4773634402	1937142177	5262550367								
CGI_10008068	970931675	4773634402	1937142177	5262550367								
CGI_10008073	970931675	4773634402	1937142177	5262550367								
CGI_10008078	970931675	4773634402	1937142177	5262550367								
CGI_10008083	970931675	4773634402	1937142177	5262550367								
CGI_10026148	39250707	2041658948	1732633298	9117127519	K1QLW5	K1QLW5_CRAGI	unreviewed	Extracellular superoxide dismutase [Cu-Zn]	CGI_10026148	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	192	GO:0006801; GO:0046872; GO:0055114
CGI_10007757	1662149957	4914468178	2932438537	3359781417	K1REW8	K1REW8_CRAGI	unreviewed	Ribosomal protein L15	CGI_10007757	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	204	GO:0003735; GO:0005840; GO:0006412
CGI_10023335	1788926449	4335866942	2780279379	3859588912	K1QMD3	K1QMD3_CRAGI	unreviewed	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	CGI_10023335	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	351	GO:0004367; GO:0005975; GO:0009331; GO:0046168; GO:0051287
CGI_10005185	1392565447	4214195593	2254411938	4883853649	K1PGY5	K1PGY5_CRAGI	unreviewed	Dihydropyrimidinase	CGI_10005185	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	647	GO:0005737; GO:0016810
CGI_10004652	2621767054	3310747018	2840450657	3948346450	K1QHK9	K1QHK9_CRAGI	unreviewed	"Dynein heavy chain, cytoplasmic"	CGI_10004652	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	4927	GO:0003777; GO:0005524; GO:0007018; GO:0016887; GO:0030286
CGI_10009395	1899016256	4105560954	3165191766	3519499037	K1R3E4	K1R3E4_CRAGI	unreviewed	Polyadenylate-binding protein (PABP)	CGI_10009395	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	462	GO:0000166; GO:0003723; GO:0005737
CGI_10011640	2142877591	3794753834	3257288386	3423648846								
CGI_10027210	11538180839	403998949	216539339	430185745	K1QRD4	K1QRD4_CRAGI	unreviewed	S-formylglutathione hydrolase (EC 3.1.2.12)	CGI_10027210	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	281	GO:0005737; GO:0018738; GO:0046294; GO:0052689
CGI_10019253	1577567632	3560692221	1888036084	5430952298								
CGI_10024475	2088865416	4288161938	2711307043	3337046671	K1QQR1	K1QQR1_CRAGI	unreviewed	Major vault protein	CGI_10024475	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	857	
