0	Row Labels	Day 5- 23C (Silo 9)/sum*100	Day 5- 29C (Silo 8)/sum*100	Day 8- 23C (Silo 9)/sum*100	Day 8- 29C (Silo 8)/sum*100	term	GOSlim_bin	aspect	clean
GO:0003700	CGI_10028468	22	29	22	27	transcription factor activity	nucleic acid binding activity	F	1
GO:0003700	CGI_10028468	22	29	22	27	transcription factor activity	transcription regulatory activity	F	1
GO:0003707	CGI_10004075	12	25	22	42	steroid hormone receptor activity	signal transduction activity	F	1
GO:0003707	CGI_10007907	0	48	0	51	steroid hormone receptor activity	signal transduction activity	F	1
GO:0003712	CGI_10026535	12	34	26	28	transcription cofactor activity	transcription regulatory activity	F	1
GO:0003713	CGI_10002799	20	30	17	32	transcription coactivator activity	transcription regulatory activity	F	1
GO:0003723	CGI_10002041	8	27	18	47	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10004091	15	25	15	45	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10005199	14	31	22	34	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10006526	27	26	18	30	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10008615	2	42	20	36	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10008811	15	24	22	38	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10008942	24	23	24	29	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10009395	15	32	25	28	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10010880	14	37	18	31	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10011595	11	38	25	26	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10011753	10	34	28	28	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10011963	12	21	31	35	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10013296	5	39	21	35	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10013781	38	0	0	61	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10014051	17	19	51	14	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10015501	21	33	24	22	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10018300	42	25	11	22	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10019522	20	33	21	25	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10019631	15	31	24	30	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10019696	22	29	25	25	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10019736	4	44	13	39	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10020942	20	25	26	29	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10021169	23	0	38	39	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10021606	8	37	21	34	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10021647	13	34	23	30	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10021712	19	30	26	25	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10021851	7	40	23	30	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10022434	0	20	41	39	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10022438	5	37	7	51	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10023956	13	33	21	33	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10025534	17	29	27	27	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10025938	1	1	35	64	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10026499	12	22	31	35	RNA binding	nucleic acid binding activity	F	1
GO:0003723	CGI_10027157	15	32	23	30	RNA binding	nucleic acid binding activity	F	1
GO:0003724	CGI_10025938	1	1	35	64	RNA helicase activity	other molecular function	F	1
GO:0003727	CGI_10028273	7	28	23	42	single-stranded RNA binding	nucleic acid binding activity	F	1
GO:0003729	CGI_10023712	35	8	36	21	mRNA binding	nucleic acid binding activity	F	1
GO:0003729	CGI_10023785	15	31	25	28	mRNA binding	nucleic acid binding activity	F	1
GO:0003735	CGI_10000147	0	59	0	41	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10000174	0	38	0	62	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10000194	15	31	25	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10000384	10	38	16	36	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10000595	11	32	26	32	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10001106	15	28	18	40	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10001493	13	36	26	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10001663	11	33	27	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10002842	2	40	19	40	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10002919	10	42	26	22	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10003072	0	38	0	62	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10003507	2	40	19	40	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10003625	10	47	17	26	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10003923	2	22	13	63	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10004762	18	28	26	28	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10005808	7	34	24	35	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10006684	16	31	25	28	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10007104	14	33	23	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10007702	15	30	25	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10007757	13	38	23	26	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10007986	8	41	19	33	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10008152	23	25	28	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10009164	11	32	26	32	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10009326	4	44	19	33	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10009876	15	30	26	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10010474	24	10	26	39	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10010529	10	37	23	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10010740	13	29	26	32	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10011113	19	30	24	27	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10011151	10	38	16	36	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10011577	19	30	27	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10012808	16	37	24	24	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10013084	20	33	23	24	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10014579	17	36	28	20	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10014767	20	29	27	24	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10015200	19	30	27	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10016741	10	41	25	24	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10017292	10	42	26	22	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10017767	8	39	24	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10018261	18	31	23	28	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10019706	9	42	22	26	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10019707	9	43	22	26	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10020449	10	38	22	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10020961	12	29	28	30	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10021069	11	36	26	26	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10021165	14	31	26	28	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10021852	15	33	21	31	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10021874	11	36	24	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10022234	5	43	20	32	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10023099	4	39	22	35	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10024065	7	34	27	33	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10024289	13	36	20	31	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10024463	10	34	22	34	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10024554	10	36	27	27	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10025445	20	28	29	24	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10025534	17	29	27	27	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10026056	19	29	27	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10026346	6	42	23	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10026412	21	32	23	25	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10026499	12	22	31	35	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10027192	14	32	25	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10027446	16	31	23	29	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10028140	26	17	23	33	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10028202	9	34	24	33	structural constituent of ribosome	other molecular function	F	1
GO:0003735	CGI_10028812	0	47	25	28	structural constituent of ribosome	other molecular function	F	1
GO:0003743	CGI_10000268	22	27	26	25	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10000487	19	30	25	26	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10000684	1	39	11	49	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10001015	8	31	27	35	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10001554	11	36	28	25	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10003139	18	32	24	26	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10006397	8	31	20	41	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10006569	11	51	13	24	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10008482	18	32	25	25	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10008815	14	29	26	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10008836	11	31	27	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10010123	9	36	22	33	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10010150	16	38	21	24	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10010423	12	34	27	27	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10010714	14	33	28	25	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10011720	12	32	28	27	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10013849	12	35	18	34	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10015124	13	31	27	28	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10018595	17	23	28	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10020407	19	22	29	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10021270	12	36	20	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10021675	16	34	24	26	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10022856	19	26	27	27	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10023612	21	30	26	23	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10023726	20	25	43	12	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10024813	13	44	20	23	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10025943	13	35	21	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10026140	15	34	20	31	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10027107	15	19	53	13	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10028301	8	31	28	33	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10028339	10	28	31	30	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10028856	17	32	21	29	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003743	CGI_10028873	0	38	23	39	translation initiation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10000013	4	40	18	37	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10000573	5	36	22	37	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10000789	41	30	18	11	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10000905	10	37	22	31	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10001571	9	35	26	31	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10001659	8	34	22	35	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10009719	12	31	22	35	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10012474	12	38	21	29	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10019931	9	29	13	50	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10020575	19	34	24	24	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003746	CGI_10021397	8	35	21	36	translation elongation factor activity	nucleic acid binding activity	F	1
GO:0003755	CGI_10006179	20	31	20	29	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10011521	75	13	12	0	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10013880	10	39	17	34	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10015504	8	43	29	21	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10023850	8	18	34	39	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10023851	18	36	25	21	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10024274	6	41	11	42	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10024975	6	39	22	34	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003755	CGI_10027458	11	36	15	39	peptidyl-prolyl cis-trans isomerase activity	other molecular function	F	1
GO:0003756	CGI_10011652	13	36	18	32	protein disulfide isomerase activity	other molecular function	F	1
GO:0003756	CGI_10019057	5	41	9	44	protein disulfide isomerase activity	other molecular function	F	1
GO:0003756	CGI_10026048	14	34	24	28	protein disulfide isomerase activity	other molecular function	F	1
GO:0003774	CGI_10001653	16	32	20	32	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10005788	18	27	22	33	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10008717	13	32	22	33	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10009534	16	40	13	31	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10013678	11	32	25	32	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10014541	19	32	22	26	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10016431	19	28	18	34	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10018765	21	15	33	32	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10022042	9	35	21	35	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10022093	14	32	22	32	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10025109	13	33	20	34	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10025110	14	31	21	34	motor activity	cytoskeletal activity	F	1
GO:0003774	CGI_10028183	24	25	22	29	motor activity	cytoskeletal activity	F	1
GO:0003777	CGI_10001325	9	21	24	46	microtubule motor activity	cytoskeletal activity	F	1
GO:0003777	CGI_10004652	21	26	22	31	microtubule motor activity	cytoskeletal activity	F	1
GO:0003777	CGI_10004785	16	33	21	31	microtubule motor activity	cytoskeletal activity	F	1
GO:0003777	CGI_10005338	16	33	21	31	microtubule motor activity	cytoskeletal activity	F	1
